primePerson;primeGender;prime;primeEmotion;corrAnsPrime;target;targetEmotion;corrAnsTar;Cond;ID_Primer;ID_Target;JitterTime;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;study.thisRepN;study.thisTrialN;study.thisN;study.thisIndex;MR_trigger_time;MR_trigger_number;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.started;key_resp.stopped;slider_Text.started;slider_Text.stopped;slider_ex.response;slider_ex.rt;slider_ex.history;slider_ex.started;slider_ex.stopped;Rating;slider_resp_response.keys;slider_resp_response.started;slider_resp_response.stopped;key_resp.rt;slider_resp_response.rt;text_start.started;text_start.stopped;text_slider.started;text_slider.stopped;slider_stud.response;slider_stud.rt;slider_stud.history;slider_stud.started;slider_stud.stopped;slider_resp_study.keys;slider_resp_study.rt;slider_resp_study.started;slider_resp_study.stopped;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
7.0;m;027_o_m_s_a.jpg;sad;7.0;happy_117.3.wmv;happy;9.0;incongruent;130.0;150.0;215.61964028550614;s_h;;;;;0;28;28;28;;;;;;;486.4295282000676;None;488.43772780010477;488.7549503000919;489.87965640006587;489.89610450016335;491.88790460000746;None;8;0;491.88790460000746;None;;;;;;;;5;;;;0.8300349998753518;;;;493.4376758001745;None;None;None;[];493.4376758001745;None;None;;493.4376758001745;None;;;S11109;2021_Dec_15_1547;VideoMask;2021.1.2;119.96837648621245;
6.0;m;016_y_m_h_a.jpg;happy;9.0;happy_9.2ns.avi;happy;9.0;congruent;120.0;150.0;130.52042428082717;h_h;;;;;0;29;29;29;;;;;;;496.46255270019174;None;497.7874212001916;498.104231600184;499.2624829001725;499.2792234001681;505.16297010006383;None;9;0;505.16297010006383;None;;;;;;;;6;;;;0.49139340012334287;;;;506.74568819999695;None;None;None;[];506.74568819999695;None;"['9', '9']";"[0.5643850998021662, 2.6285958997905254]";506.74568819999695;None;;;S11109;2021_Dec_15_1547;VideoMask;2021.1.2;119.96837648621245;
0.0;f;040_y_f_s_a.jpg;sad;7.0;happy_127.3.wmv;happy;9.0;incongruent;130.0;150.0;131.7195455720239;s_h;;;;;0;30;30;30;;;;;;;509.74560020002536;None;511.06205880013295;511.37870020000264;512.5288824001327;512.5455219000578;514.5788152001332;None;9;0;514.5788152001332;None;;;;;;;;7;;;;1.003953699953854;;;;516.1453726000618;None;None;None;[];516.1453726000618;None;"['9', '9', '9']";"[0.3650833999272436, 0.8609263999387622, 1.3167705000378191]";516.1453726000618;None;;;S11109;2021_Dec_15_1547;VideoMask;2021.1.2;119.96837648621245;
0.0;f;030_o_f_s_a.jpg;sad;7.0;happy_125.3.wmv;happy;9.0;incongruent;130.0;150.0;220.51454909128134;s_h;;;;;0;31;31;31;;;;;;;519.1454497000668;None;521.2034472001251;521.520179600222;522.662398800021;522.6871933999937;524.6535918000154;None;8;0;524.6535918000154;None;;;;;;;;5;;;;0.8567220999393612;;;;526.2033288001548;None;None;None;[];526.2033288001548;None;None;;526.2033288001548;None;;;S11109;2021_Dec_15_1547;VideoMask;2021.1.2;119.96837648621245;
0.0;f;030_o_f_s_a.jpg;sad;7.0;sad_64.3ns.avi;sad;7.0;congruent;130.0;160.0;165.78667874766072;s_s;;;;;0;32;32;32;;;;;;;529.2199082002044;None;530.8281513000838;531.1448580001015;532.3282449000981;532.344972900115;537.2780877000187;None;7;0;537.2780877000187;None;;;;;;;;2;;;;0.6480441999156028;;;;538.8280346000101;None;None;None;[];538.8280346000101;None;"['7', '7', '7', '7']";"[0.5461369000840932, 0.8020713001023978, 1.1539825999643654, 1.4897960000671446]";538.8280346000101;None;;;S11109;2021_Dec_15_1547;VideoMask;2021.1.2;119.96837648621245;
3.0;m;013_y_m_s_a.jpg;sad;7.0;sad_7.7ns.avi;sad;7.0;congruent;130.0;160.0;196.24182255763262;s_s;;;;;0;33;33;33;;;;;;;541.8363224000204;None;543.7109875001479;544.0277980000246;545.2025482000317;545.2193238001782;551.1611226000823;None;7;0;551.1611226000823;None;;;;;;;;3;;;;0.7890773001126945;;;;552.7110247001983;None;None;None;[];552.7110247001983;None;"['7', '7']";"[0.40707889990881085, 0.6072647999972105]";552.7110247001983;None;;;S11109;2021_Dec_15_1547;VideoMask;2021.1.2;119.96837648621245;
3.0;m;013_y_m_h_a.jpg;happy;9.0;happy_9.1ns.avi;happy;9.0;congruent;120.0;150.0;165.1890303600433;h_h;;;;;0;34;34;34;;;;;;;555.7109082001261;None;557.3106614002027;557.6274151001126;558.7607788001187;558.7774678000715;561.9858290001284;None;9;0;561.9858290001284;None;;;;;;;;5;;;;1.0842681000940502;;;;563.5356424001511;None;None;None;[];563.5356424001511;None;None;;563.5356424001511;None;;;S11109;2021_Dec_15_1547;VideoMask;2021.1.2;119.96837648621245;
4.0;m;004_o_m_h_a.jpg;happy;9.0;sad_95.1ns.avi;sad;7.0;incongruent;120.0;160.0;152.68270002069931;h_s;;;;;0;35;35;35;;;;;;;566.5604518000036;None;568.1020652002189;568.4187742001377;569.6104708001949;569.6270921002142;578.3439212001394;None;7;0;578.3439212001394;None;;;;;;;;3;;;;1.0384170999750495;;;;579.926801700145;None;None;None;[];579.926801700145;None;"['7', '7', '7', '7', '7', '7']";"[0.5353598000947386, 0.9195197001099586, 1.2315376000478864, 1.727198300184682, 2.151290000183508, 2.5433415002189577]";579.926801700145;None;;;S11109;2021_Dec_15_1547;VideoMask;2021.1.2;119.96837648621245;
3.0;m;013_y_m_h_a.jpg;happy;9.0;sad_113.2.wmv;sad;7.0;incongruent;120.0;160.0;217.4973891947951;h_s;;;;;0;36;36;36;;;;;;;582.9267750000581;None;584.9681876001414;585.284924400039;586.4099566000514;586.4265199000947;588.4183180001564;None;8;0;588.4183180001564;None;;;;;;;;5;;;;0.9318345999345183;;;;589.9681515002158;None;None;None;[];589.9681515002158;None;None;;589.9681515002158;None;;;S11109;2021_Dec_15_1547;VideoMask;2021.1.2;119.96837648621245;
4.0;m;004_o_m_h_a.jpg;happy;9.0;happy_25.1ns.avi;happy;9.0;congruent;120.0;150.0;216.63044503818386;h_h;;;;;0;37;37;37;;;;;;;592.9931491001043;None;595.026237900136;595.342917600181;596.4846458001994;596.5011192001402;600.167935000034;None;9;0;600.167935000034;None;;;;;;;;5;;;;0.8141722001601011;;;;601.792677400168;None;None;None;[];601.792677400168;None;None;;601.792677400168;None;;;S11109;2021_Dec_15_1547;VideoMask;2021.1.2;119.96837648621245;
4.0;m;004_o_m_s_a.jpg;sad;7.0;happy_131.2.wmv;happy;9.0;incongruent;130.0;150.0;181.38407540847405;s_h;;;;;0;38;38;38;;;;;;;604.8261247000191;None;606.5508866000455;606.867572600022;608.0008516001981;608.017625400098;610.0011303999927;None;None;0;610.0011303999927;None;;;;;;;;5;;;;;;;;611.5506508001126;None;None;None;[];611.5506508001126;None;None;;611.5506508001126;None;;;S11109;2021_Dec_15_1547;VideoMask;2021.1.2;119.96837648621245;
0.0;f;040_y_f_h_a.jpg;happy;9.0;happy_24.3ns.avi;happy;9.0;congruent;120.0;150.0;213.25460698950434;h_h;;;;;0;39;39;39;;;;;;;614.5840806001797;None;616.558849300025;616.8756689000875;618.0340251000598;618.0506383001339;619.9339865001384;None;8;0;619.9339865001384;None;;;;;;;;5;;;;0.952054199995473;;;;621.4838853001129;None;None;None;[];621.4838853001129;None;None;;621.4838853001129;None;;;S11109;2021_Dec_15_1547;VideoMask;2021.1.2;119.96837648621245;
2.0;f;012_o_f_s_a.jpg;sad;7.0;happy_139.1.wmv;happy;9.0;incongruent;130.0;150.0;162.31500468041804;s_h;;;;;0;40;40;40;;;;;;;624.5171734001487;None;626.0835900001694;626.4003500000108;627.5337608000264;627.5503826001659;629.5337579001207;None;9;0;629.5337579001207;None;;;;;;;;6;;;;1.1764016998931766;;;;631.0835702000186;None;None;None;[];631.0835702000186;None;['9'];[0.6746207000687718];631.0835702000186;None;;;S11109;2021_Dec_15_1547;VideoMask;2021.1.2;119.96837648621245;
0.0;f;030_o_f_h_a.jpg;happy;9.0;happy_24.1ns.avi;happy;9.0;congruent;120.0;150.0;168.36256624020774;h_h;;;;;0;41;41;41;;;;;;;634.0836694000755;None;635.7166148000397;636.0334234000184;637.2255189002026;637.250594700221;640.5084015000612;None;9;0;640.5084015000612;None;;;;;;;;5;;;;0.8415218000300229;;;;642.0582332001068;None;None;None;[];642.0582332001068;None;None;;642.0582332001068;None;;;S11109;2021_Dec_15_1547;VideoMask;2021.1.2;119.96837648621245;
2.0;f;012_o_f_h_a.jpg;happy;9.0;sad_113.1.wmv;sad;7.0;incongruent;120.0;160.0;177.44551734737394;h_s;;;;;0;42;42;42;;;;;;;645.091500800103;None;646.7829830001574;647.0997311000247;648.2327573001385;648.2495548001025;650.2331364001147;None;7;0;650.2331364001147;None;;;;;;;;2;;;;0.6129502998664975;;;;651.7829579000827;None;None;None;[];651.7829579000827;None;"['7', '7', '7']";"[0.40722459997050464, 0.5991790001280606, 1.1750437000300735]";651.7829579000827;None;;;S11109;2021_Dec_15_1547;VideoMask;2021.1.2;119.96837648621245;
3.0;m;033_o_m_s_a.jpg;sad;7.0;sad_64.5ns.avi;sad;7.0;congruent;130.0;160.0;130.55717223801247;s_s;;;;;0;43;43;43;;;;;;;654.7913436000235;None;656.1244747000746;656.4411419001408;657.6499405000359;657.674222300062;664.1660443001892;None;7;0;664.1660443001892;None;;;;;;;;2;;;;0.6480555001180619;;;;665.7159622001927;None;None;None;[];665.7159622001927;None;"['7', '7', '7', '7', '7', '7', '7']";"[0.5866119998972863, 0.7701778998598456, 0.9780908999964595, 1.1861260998994112, 1.6183318998664618, 1.978297899942845, 2.5861605999525636]";665.7159622001927;None;;;S11109;2021_Dec_15_1547;VideoMask;2021.1.2;119.96837648621245;
7.0;m;027_o_m_h_a.jpg;happy;9.0;sad_117.1.wmv;sad;7.0;incongruent;120.0;160.0;181.28665202824095;h_s;;;;;0;44;44;44;;;;;;;668.7242258000188;None;670.4488298001233;670.7656299001537;671.8994319001213;671.9240079000592;673.8989727001172;None;7;0;673.8989727001172;None;;;;;;;;1;;;;0.5709785998333246;;;;675.4489252001513;None;None;None;[];675.4489252001513;None;"['7', '7', '7', '7']";"[0.23760199989192188, 0.4131119998637587, 0.5730872000567615, 1.1971436999738216]";675.4489252001513;None;;;S11109;2021_Dec_15_1547;VideoMask;2021.1.2;119.96837648621245;
3.0;m;033_o_m_s_a.jpg;sad;7.0;happy_126.3.wmv;happy;9.0;incongruent;130.0;150.0;198.85252030535366;s_h;;;;;0;45;45;45;;;;;;;678.4571435002144;None;680.3319855001755;680.6485345000401;681.781889700098;681.7988171000034;683.7903992000502;None;9;0;683.7903992000502;None;;;;;;;;5;;;;0.9117018000688404;;;;685.3402738000732;None;None;None;[];685.3402738000732;None;None;;685.3402738000732;None;;;S11109;2021_Dec_15_1547;VideoMask;2021.1.2;119.96837648621245;
3.0;m;033_o_m_h_a.jpg;happy;9.0;sad_136.1.wmv;sad;7.0;incongruent;120.0;160.0;176.97002883463455;h_s;;;;;0;46;46;46;;;;;;;688.3568251000252;None;690.0399567000568;690.3567333000246;691.5068700001575;691.5234175000805;693.4983303002082;None;None;0;693.4983303002082;None;;;;;;;;3;;;;;;;;695.048223100137;None;None;None;[];695.048223100137;None;"['7', '7']";"[1.3342131001409143, 1.9821471001487225]";695.048223100137;None;;;S11109;2021_Dec_15_1547;VideoMask;2021.1.2;119.96837648621245;
9.0;f;019_m_f_h_a.jpg;happy;9.0;happy_10.1ns.avi;happy;9.0;congruent;120.0;150.0;157.2463435658512;h_h;;;;;0;47;47;47;;;;;;;698.0566034000367;None;699.639904800104;699.9565775000956;701.1648096002173;701.1812576001976;708.539775100071;None;9;0;708.539775100071;None;;;;;;;;9;;;;0.5622767000459135;;;;710.2645375002176;None;None;None;[];710.2645375002176;None;"['9', '9', '9', '9', '9', '9', '9']";"[0.3737296999897808, 0.6056243998464197, 1.2776591000147164, 1.5015407998580486, 1.701591899851337, 1.8934247000142932, 2.3414251999929547]";710.2645375002176;None;;;S11109;2021_Dec_15_1547;VideoMask;2021.1.2;119.96837648621245;
2.0;f;012_o_f_h_a.jpg;happy;9.0;happy_2.2ns.avi;happy;9.0;congruent;120.0;150.0;206.34800317295262;h_h;;;;;0;48;48;48;;;;;;;713.2644787000027;None;715.2558689001016;715.5727025000378;716.706297100056;716.722554200096;728.9057782001328;None;9;0;728.9057782001328;None;;;;;;;;7;;;;0.4283729000017047;;;;730.4639258000534;None;None;None;[];730.4639258000534;None;"['9', '9']";"[0.3422577001620084, 0.6221315001603216]";730.4639258000534;None;;;S11109;2021_Dec_15_1547;VideoMask;2021.1.2;119.96837648621245;
3.0;m;033_o_m_h_a.jpg;happy;9.0;happy_24.2ns.avi;happy;9.0;congruent;120.0;150.0;167.9423847659953;h_h;;;;;0;49;49;49;;;;;;;733.4638453000225;None;735.080456700176;735.3970530000515;736.5804967000149;736.5970072001219;740.2552717002109;None;9;0;740.2552717002109;None;;;;;;;;6;;;;0.9428678001277149;;;;741.8052549001295;None;None;None;[];741.8052549001295;None;['9'];[1.2648434999864548];741.8052549001295;None;;;S11109;2021_Dec_15_1547;VideoMask;2021.1.2;119.96837648621245;
1.0;f;021_o_f_s_a.jpg;sad;7.0;happy_61.2ns.avi;happy;9.0;incongruent;130.0;150.0;210.94664004826666;s_h;;;;;0;50;50;50;;;;;;;744.805428000167;None;746.8050954001956;747.1217553000897;748.3550586001948;748.3717281001154;752.779839000199;None;8;0;752.779839000199;None;;;;;;;;6;;;;0.6263367999345064;;;;754.3299004000146;None;None;None;[];754.3299004000146;None;['9'];[0.5001648000907153];754.3299004000146;None;;;S11109;2021_Dec_15_1547;VideoMask;2021.1.2;119.96837648621245;
4.0;m;004_o_m_s_a.jpg;sad;7.0;sad_2.4ns.avi;sad;7.0;congruent;130.0;160.0;153.02079367163634;s_s;;;;;0;51;51;51;;;;;;;757.329922700068;None;758.855032700114;759.1713818002027;760.3464541002177;760.3630738002248;768.2713117999956;None;7;0;768.2713117999956;None;;;;;;;;4;;;;0.6708454999607056;;;;769.8378917002119;None;None;None;[];769.8378917002119;None;['7'];[0.4160931999795139];769.8378917002119;None;;;S11109;2021_Dec_15_1547;VideoMask;2021.1.2;119.96837648621245;
8.0;m;008_y_m_h_a.jpg;happy;9.0;happy_1.2ns.avi;happy;9.0;congruent;120.0;150.0;210.98946429383824;h_h;;;;;0;52;52;52;;;;;;;772.8377072000876;None;774.8706961001735;775.1874933000654;776.3125226001721;776.3291371001396;789.1121378000826;None;9;0;789.1121378000826;None;;;;;;;;5;;;;0.9019218999892473;;;;790.6537609000225;None;None;None;[];790.6537609000225;None;None;;790.6537609000225;None;;;S11109;2021_Dec_15_1547;VideoMask;2021.1.2;119.96837648621245;
2.0;f;012_o_f_s_a.jpg;sad;7.0;happy_52.2ns.avi;happy;9.0;incongruent;130.0;150.0;172.57202848318138;s_h;;;;;0;53;53;53;;;;;;;793.6870108000003;None;795.3536059001926;795.6702705000062;796.8367492000107;796.8534542000853;800.3537087000441;None;9;0;800.3537087000441;None;;;;;;;;6;;;;0.5725457000080496;;;;801.9034622001927;None;None;None;[];801.9034622001927;None;['9'];[0.46326410002075136];801.9034622001927;None;;;S11109;2021_Dec_15_1547;VideoMask;2021.1.2;119.96837648621245;
9.0;f;019_m_f_s_a.jpg;sad;7.0;happy_61.1ns.avi;happy;9.0;incongruent;130.0;150.0;181.3003220572762;s_h;;;;;0;54;54;54;;;;;;;804.903390499996;None;806.6948368002195;807.0115220001899;808.1865796002094;808.203147900058;815.5364293002058;None;8;0;815.5364293002058;None;;;;;;;;6;;;;0.550408500013873;;;;817.1696571002249;None;None;None;[];817.1696571002249;None;['9'];[0.7247446998953819];817.1696571002249;None;;;S11109;2021_Dec_15_1547;VideoMask;2021.1.2;119.96837648621245;
0.0;f;030_o_f_h_a.jpg;happy;9.0;sad_133.1.wmv;sad;7.0;incongruent;120.0;160.0;198.86251500867985;h_s;;;;;0;55;55;55;;;;;;;820.1696572001092;None;822.0526983002201;822.3694323000964;823.4943886001129;823.5111477000173;825.5029140000697;None;7;0;825.5029140000697;None;;;;;;;;3;;;;0.9111607000231743;;;;827.0526912000496;None;None;None;[];827.0526912000496;None;"['7', '7', '7']";"[0.77760130004026, 1.0252121000085026, 1.2173039000481367]";827.0526912000496;None;;;S11109;2021_Dec_15_1547;VideoMask;2021.1.2;119.96837648621245;
0.0;f;040_y_f_h_a.jpg;happy;9.0;sad_128.2.wmv;sad;7.0;incongruent;120.0;160.0;206.10005857915363;h_s;;;;;0;56;56;56;;;;;;;830.0526039001998;None;831.9940759001765;832.3108261001762;833.4439913001843;833.4691201001406;835.4444541002158;None;7;0;835.4444541002158;None;;;;;;;;3;;;;0.5857923999428749;;;;836.9940626001917;None;None;None;[];836.9940626001917;None;"['7', '7']";"[0.3243722999468446, 0.8682581998873502]";836.9940626001917;None;;;S11109;2021_Dec_15_1547;VideoMask;2021.1.2;119.96837648621245;
1.0;f;021_o_f_s_a.jpg;sad;7.0;sad_9.5ns.avi;sad;7.0;congruent;130.0;160.0;206.16642757875042;s_s;;;;;0;57;57;57;;;;;;;840.0023266000208;None;841.9354274000507;842.252076000208;843.4191638000775;843.443864800036;849.1103263001423;None;7;0;849.1103263001423;None;;;;;;;;3;;;;0.42377699981443584;;;;850.6603046001401;None;None;None;[];850.6603046001401;None;"['7', '7']";"[0.3059149000328034, 0.4897817000746727]";850.6603046001401;None;;;S11109;2021_Dec_15_1547;VideoMask;2021.1.2;119.96837648621245;
1.0;f;021_o_f_h_a.jpg;happy;9.0;happy_12.1ns.avi;happy;9.0;congruent;120.0;150.0;132.59080005900228;h_h;;;;;0;58;58;58;;;;;;;853.6601985001471;None;855.018357800087;855.3351711002178;856.4767443002202;856.4932734000031;864.0936232001986;None;8;0;864.0936232001986;None;;;;;;;;5;;;;0.4646592999342829;;;;865.8597798000555;None;None;None;[];865.8597798000555;None;None;;865.8597798000555;None;;;S11109;2021_Dec_15_1547;VideoMask;2021.1.2;119.96837648621245;
3.0;m;013_y_m_s_a.jpg;sad;7.0;happy_56.2ns.avi;happy;9.0;incongruent;130.0;150.0;163.39234110935848;s_h;;;;;0;59;59;59;;;;;;;868.8930849002209;None;870.5013387000654;870.8179005000275;872.117817300139;872.1352131001186;876.9845824001823;None;9;0;876.9845824001823;None;;;;;;;;8;;;;0.5576400000136346;;;;878.7677946002223;None;None;None;[];878.7677946002223;None;"['9', '9', '9', '9', '9']";"[0.2785002999007702, 0.5022491998970509, 0.9265534998849034, 1.2943511998746544, 1.7585133998654783]";878.7677946002223;None;;;S11109;2021_Dec_15_1547;VideoMask;2021.1.2;119.96837648621245;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;881.7761533001903;None;;;;;;
